,Y,textlength,review_count,average_stars,funny_vote_count,useful_vote_count,cool_vote_count,fans
2357,5.0,326,896,3.59,408,438,401,504
2358,5.0,1213,24,4.28,0,8,1,0
2359,5.0,108,11,2.55,0,0,0,0
2360,3.0,561,32,4.3,1,7,1,2
2361,4.0,1138,170,4.98,23,183,23,2
2362,5.0,326,120,3.58,86,81,85,40
2363,4.0,592,599,3.71,9,36,8,39
2364,4.0,191,5,4.6,2,7,0,2
2365,3.0,561,57,3.95,358,313,205,22
2366,5.0,326,57,3.95,358,313,205,22
2367,5.0,1636,120,3.79,64,68,74,15
2368,1.0,559,17,3.22,0,3,0,1
2369,4.0,1138,322,3.8,188,195,167,147
2370,3.0,561,212,3.76,113,187,265,22
2371,4.0,592,481,3.42,42,64,54,40
2372,4.0,455,481,3.42,42,64,54,40
2373,4.0,1138,825,3.59,12756,12394,12450,316
2374,4.0,455,111,3.97,3,14,5,6
2375,4.0,1138,285,3.93,81,201,90,8
2376,5.0,326,21,4.3,5,32,5,3
2377,5.0,1636,459,3.97,5,4,1,18
2378,4.0,592,54,3.32,0,1,0,0
2379,5.0,785,80,4.07,130,124,99,22
2380,5.0,1636,529,3.54,71,202,26,28
2381,4.0,1138,676,3.61,6518,20864,11387,67
2382,5.0,1636,60,4.39,25,49,29,6
2383,5.0,326,16,2.75,0,4,0,2
2384,4.0,191,4,4.75,4,4,6,0
2385,3.0,406,316,3.97,9,290,62,34
2386,4.0,455,1116,4.01,543,1266,1105,108
2387,3.0,406,419,3.96,259,387,299,94
2388,4.0,592,454,3.73,19,42,22,21
2389,5.0,785,184,4.0,11,80,59,107
2390,5.0,108,184,4.0,11,80,59,107
2391,3.0,406,184,4.0,11,80,59,107
2392,3.0,1225,17,3.94,1,1,1,2
2393,4.0,455,345,3.65,9,87,7,12
2394,4.0,99,15,4.6,0,0,0,1
2395,2.0,185,7,3.89,10,22,10,1
2396,4.0,455,22,3.44,0,0,0,3
2397,4.0,592,13,2.69,0,21,3,2
2398,4.0,592,148,4.11,4,1131,3,10
2399,5.0,1636,599,3.21,2553,3219,2747,463
2400,4.0,191,15,4.29,3,21,0,2
2401,5.0,320,565,3.11,66,105,63,22
2402,5.0,326,30,4.38,0,2,0,0
2403,4.0,322,8,3.13,0,1,0,2
2404,4.0,654,117,4.2,0,23,10,3
2405,2.0,596,21,4.45,0,0,0,0
2406,5.0,320,143,3.81,28,25,32,8
2407,1.0,380,3,5.0,0,0,0,0
2408,4.0,1138,308,4.1,24,15,5,15
2409,4.0,1138,901,3.62,261,302,484,107
2410,5.0,1636,506,3.68,18,25,7,53
2411,1.0,559,12,4.08,13,23,8,2
2412,4.0,654,1530,4.06,7490,26431,14892,678
2413,5.0,326,364,4.09,3751,3791,3703,95
2414,4.0,455,488,3.82,21,49,7,40
2415,2.0,557,105,3.76,7,64,8,15
2416,5.0,320,495,3.77,409,992,2305,49
2417,3.0,406,495,3.77,409,992,2305,49
2418,5.0,1636,377,3.96,4,17,0,43
2419,4.0,455,12,3.25,0,0,0,0
2420,5.0,108,15,4.07,0,1,0,1
2421,5.0,1636,550,4.32,19,78,54,26
2422,3.0,347,536,3.76,553,968,404,32
2423,5.0,1636,536,3.76,553,968,404,32
2424,4.0,1138,141,3.87,4,11,0,76
2425,2.0,737,36,4.0,16,20,3,8
2426,5.0,108,11,4.82,0,0,0,0
2427,5.0,1636,163,3.51,13,82,11,6
2428,4.0,592,132,3.83,56,67,43,10
2429,5.0,1636,113,3.46,29,35,26,19
2430,5.0,320,599,3.82,696,1815,977,97
2431,4.0,191,207,3.6,144,106,41,17
2432,4.0,322,56,3.95,1,0,0,0
2433,4.0,268,150,3.83,4,7,1,11
2434,4.0,1138,477,3.6,246,348,154,51
2435,3.0,561,35,3.86,9,16,3,3
2436,5.0,326,35,3.86,9,16,3,3
2437,4.0,654,315,3.66,248,1640,175,36
2438,3.0,406,336,4.01,16,31,28,52
2439,4.0,191,3,4.0,0,1,0,1
2440,4.0,191,53,3.98,8,77,5,7
2441,4.0,191,11,2.92,0,1,0,1
2442,5.0,1636,433,3.56,31,182,43,25
2443,5.0,1213,10,3.6,0,0,0,0
2444,4.0,1138,117,3.84,2,1,0,4
2445,2.0,1852,7,2.57,2,10,0,1
2446,4.0,1022,6,3.43,10,17,15,0
2447,2.0,1852,3,1.0,1,2,0,1
2448,5.0,1636,82,3.65,0,12,0,1
2449,3.0,561,3,4.0,0,0,0,0
2450,5.0,1636,339,3.98,20,16,14,23
2451,5.0,1636,475,3.81,256,386,159,59
2452,4.0,1138,524,4.03,88,115,62,68
2453,3.0,561,500,4.16,852,931,888,104
2454,4.0,1138,500,4.16,852,931,888,104
2455,5.0,326,9,4.22,0,0,0,1
2456,4.0,191,14,4.29,0,0,2,0
2457,5.0,108,3,5.0,0,0,0,0
2458,5.0,1636,267,3.89,2312,3336,3684,97
2459,4.0,1138,267,3.89,2312,3336,3684,97
2460,2.0,1852,52,3.73,20,68,27,2
2461,3.0,561,52,3.73,20,68,27,2
2462,4.0,191,15,4.19,2,12,1,1
2463,3.0,406,510,3.9,190,710,597,73
2464,4.0,191,13,4.21,6,14,9,1
2465,4.0,322,13,4.21,6,14,9,1
2466,5.0,326,16,4.13,1,22,4,2
2467,4.0,191,5,3.8,0,20,1,1
2468,4.0,191,9,4.0,0,0,0,0
2469,3.0,561,22,5.0,2,13,8,3
2470,3.0,561,6,3.83,0,0,0,0
2471,4.0,1010,12,3.58,3,2,1,0
2472,4.0,1138,130,3.99,6,24,16,10
2473,4.0,1022,1,1.0,0,0,0,0
2474,3.0,733,572,3.95,1501,1569,1549,84
2475,5.0,1636,246,3.87,63,71,63,27
2476,5.0,1636,619,3.59,23,41,33,40
2477,3.0,786,80,4.08,1,11,0,1
2478,5.0,1636,125,3.63,158,90,54,26
2479,5.0,1636,289,3.58,112,101,114,9
2480,4.0,191,4,4.0,0,0,0,0
2481,1.0,559,16,3.37,0,0,0,1
2482,3.0,1225,16,4.63,1,4,1,10
2483,5.0,1636,13,3.71,0,0,0,2
2484,3.0,406,143,3.29,21,401,30,8
2485,3.0,561,164,4.08,7,91,13,10
2486,5.0,326,22,4.14,11,43,10,2
2487,4.0,1138,407,3.56,697,1252,805,100
2488,5.0,326,22,3.71,20,23,2,3
2489,3.0,1225,22,3.71,20,23,2,3
2490,3.0,561,22,3.71,20,23,2,3
2491,5.0,326,205,4.03,12,179,9,20
2492,3.0,1225,11,3.73,12,55,5,0
2493,4.0,191,12,3.07,2,15,2,1
2494,5.0,293,13,4.71,9,1,2,0
2495,5.0,168,8,5.0,0,0,0,0
2496,3.0,941,2,4.5,5,1,0,0
2497,4.0,1138,987,3.81,82,148,69,126
2498,3.0,561,7,4.13,2,5,3,0
2499,5.0,326,26,2.89,15,23,17,0
2500,5.0,320,282,3.67,247,199,154,19
2501,4.0,1022,119,4.11,357,624,568,34
2502,4.0,322,119,4.11,357,624,568,34
2503,4.0,191,119,4.11,357,624,568,34
2504,4.0,1138,220,3.93,277,516,387,55
2505,5.0,1636,777,4.06,1566,2540,2362,175
2506,4.0,654,15,4.38,1,3,0,0
2507,5.0,1636,820,3.92,142,320,228,101
2508,3.0,941,12,3.83,0,3,0,0
2509,4.0,191,6,2.38,0,0,0,2
2510,5.0,326,42,3.84,1,77,3,3
2511,3.0,561,711,4.01,23638,23635,23681,367
2512,3.0,406,314,3.82,3109,5385,5048,90
2513,4.0,592,500,4.27,1210,2232,830,37
2514,3.0,941,11,2.93,0,3,0,1
2515,3.0,561,20,4.05,0,0,0,0
2516,5.0,326,5,2.33,54,288,1,0
2517,4.0,1138,28,3.38,4,236,17,6
2518,4.0,191,28,3.38,4,236,17,6
2519,4.0,1138,5,2.0,1,25,1,0
2520,3.0,1225,5,4.6,6,9,10,0
2521,4.0,191,10,3.91,2,5,0,0
2522,5.0,326,3,4.0,0,0,0,0
2523,5.0,168,5,4.17,0,1,0,0
2524,2.0,1852,9,4.5,5,18,5,2
2525,3.0,941,9,4.5,5,18,5,2
2526,5.0,1636,487,4.14,253,271,282,70
2527,5.0,1636,97,4.15,17,82,5,4
2528,5.0,1636,563,3.46,10,37,12,11
2529,4.0,322,7,4.57,0,2,0,0
2530,3.0,347,98,3.51,115,90,13,1
2531,5.0,320,523,3.59,53,68,29,81
2532,1.0,380,124,3.87,312,410,316,69
2533,5.0,1636,297,3.37,39,147,23,18
2534,5.0,320,730,3.49,27,374,13,23
2535,3.0,406,230,3.5,7,9,7,25
2536,4.0,1138,230,3.5,7,9,7,25
2537,5.0,1636,137,3.5,22,43,10,4
2538,5.0,1636,139,3.02,78,113,93,21
2539,5.0,1935,1,5.0,0,0,0,0
2540,5.0,320,386,3.95,4905,7572,7136,151
2541,4.0,322,4,4.0,0,5,0,2
2542,5.0,326,5,3.8,0,0,0,0
2543,3.0,941,33,4.3,4,27,2,2
2544,4.0,455,294,4.24,2713,5733,4277,59
2545,5.0,413,3,4.67,0,0,0,0
2546,5.0,1636,168,3.37,17,29,5,9
2547,4.0,455,259,3.59,14,149,43,24
2548,5.0,326,13,4.85,3,3,2,2
2549,3.0,561,5,4.83,1,1,0,0
2550,3.0,406,155,3.65,67,103,8,9
2551,3.0,561,37,3.95,0,9,1,2
2552,2.0,1852,4,3.5,0,2,1,0
2553,2.0,557,2,4.5,0,0,0,0
2554,4.0,654,414,3.72,617,745,615,49
2555,2.0,596,45,3.91,0,6,0,0
2556,3.0,709,799,3.93,2027,13599,10594,468
2557,3.0,1225,6,4.67,0,0,0,0
2558,4.0,1138,29,3.69,0,1,1,1
2559,3.0,406,181,3.63,5,23,7,8
2560,2.0,1852,783,3.71,20527,22632,20875,236
2561,4.0,191,33,4.06,4,19,10,2
2562,5.0,108,11,3.25,0,0,0,0
2563,5.0,1636,1396,4.05,2194,2270,2190,136
2564,5.0,326,10,4.4,0,0,0,2
2565,4.0,191,10,4.4,1,2,2,1
2566,3.0,709,839,4.0,342,1139,584,75
2567,1.0,559,10,4.55,0,1,0,4
2568,3.0,561,3,5.0,0,0,0,0
2569,4.0,191,2,1.0,0,0,1,0
2570,3.0,561,4,4.0,1,1,10,0
2571,4.0,322,1558,3.31,1860,1888,969,115
2572,4.0,592,1558,3.31,1860,1888,969,115
2573,5.0,1636,407,3.99,1996,2209,2384,31
2574,4.0,1138,407,3.99,1996,2209,2384,31
2575,2.0,596,10,4.73,3,6,2,2
2576,4.0,455,332,3.67,6,12,1,13
2577,3.0,561,1,5.0,0,0,0,0
2578,3.0,561,83,4.65,20,29,89,9
2579,4.0,654,124,3.77,41,141,106,25
2580,5.0,1636,213,4.16,22,25,31,11
2581,4.0,592,1750,4.05,6997,9031,8050,765
2582,4.0,455,1750,4.05,6997,9031,8050,765
2583,3.0,561,3,3.0,0,0,0,0
2584,4.0,592,59,3.77,25,70,27,17
2585,4.0,455,347,3.84,85,60,67,14
2586,5.0,1636,172,3.43,38,68,50,4
2587,5.0,293,14,3.19,0,21,6,3
2588,5.0,1636,92,4.18,16,13,16,10
2589,4.0,1022,10,4.55,0,0,0,1
2590,5.0,326,17,3.76,1,11,2,1
2591,1.0,808,5,3.83,0,0,0,0
2592,4.0,191,8,3.13,0,0,0,0
2593,5.0,785,178,3.4,504,897,427,6
2594,4.0,268,19,4.05,321,244,321,4
2595,5.0,326,6,2.33,0,5,0,0
2596,3.0,406,522,3.35,28,152,3,36
2597,3.0,347,19,4.95,1,3,1,2
2598,4.0,1010,4,3.75,0,1,0,0
2599,4.0,455,238,3.56,155,129,158,33
2600,5.0,1636,205,4.21,94,105,86,13
2601,4.0,1138,177,3.67,1538,1857,1707,70
2602,4.0,654,570,3.92,747,6725,1242,271
2603,3.0,406,551,4.27,524,3163,1302,49
2604,5.0,1636,764,3.77,551,1321,846,91
2605,3.0,561,254,3.54,452,613,468,34
2606,5.0,326,2,3.5,0,0,0,0
2607,4.0,1138,69,3.56,2863,9264,1823,12
2608,3.0,733,546,3.62,189,212,189,52
2609,5.0,108,1678,4.03,417,3874,3693,868
2610,4.0,455,1678,4.03,417,3874,3693,868
2611,5.0,108,116,3.48,14,19,6,15
2612,3.0,406,834,3.59,436,398,371,89
2613,4.0,1138,146,4.08,504,582,588,28
2614,5.0,1636,478,3.83,1758,2015,1917,35
2615,3.0,347,213,3.88,4675,4842,4870,116
2616,4.0,455,606,2.93,47,193,10,13
2617,4.0,1138,98,4.0,2,0,0,5
2618,5.0,1636,25,3.33,6,6,5,2
2619,4.0,191,25,3.33,6,6,5,2
2620,3.0,561,9,3.2,0,5,4,0
2621,4.0,455,130,3.13,8,15,8,20
2622,5.0,1636,705,3.91,580,1414,1306,138
2623,5.0,230,58,4.14,0,30,3,65
2624,5.0,108,4,4.0,0,1,0,1
2625,3.0,1225,2,4.0,1,1,5,2
2626,3.0,941,73,3.87,10,32,7,9
2627,5.0,326,18,4.56,1,2,1,0
2628,4.0,99,1,5.0,0,0,0,0
2629,5.0,1636,281,3.34,10,131,7,4
2630,3.0,561,3,2.0,0,0,0,0
2631,4.0,1138,43,4.07,0,1,0,1
2632,5.0,1636,194,3.65,86,780,176,16
2633,4.0,1138,662,3.91,18292,19792,19324,164
2634,4.0,191,6,4.83,1,10,1,1
2635,5.0,108,34,4.06,1,4,2,0
2636,5.0,326,36,3.17,7,21,6,1
2637,3.0,561,9,3.82,1,8,0,0
2638,4.0,654,1659,3.7,1592,5505,4859,147
2639,3.0,1225,6,3.67,0,0,0,0
2640,5.0,1935,512,4.1,50,94,34,13
2641,5.0,1636,20,4.19,0,0,1,0
2642,4.0,455,319,4.18,418,538,456,38
2643,4.0,455,113,3.99,18,144,16,5
2644,5.0,326,12,4.54,8,168,220,5
2645,5.0,326,2,5.0,0,0,0,0
2646,5.0,1636,182,3.68,35,63,37,15
2647,4.0,191,54,3.76,604,803,662,18
2648,4.0,1022,10,3.8,0,0,0,2
2649,4.0,191,8,4.75,1,3,0,0
2650,5.0,326,101,3.68,2657,2868,2830,102
2651,3.0,1225,8,2.56,0,0,0,0
2652,5.0,326,6,3.91,0,0,0,0
2653,3.0,733,102,3.85,12,68,46,6
2654,4.0,191,7,2.88,2,6,1,1
2655,4.0,1010,447,3.62,109,130,101,274
2656,3.0,561,7,4.71,117,203,186,0
2657,2.0,1852,7,4.71,117,203,186,0
2658,5.0,1636,469,3.59,68,94,10,41
2659,4.0,191,111,3.86,12,12,8,9
2660,2.0,557,40,4.12,2,7,2,0
2661,5.0,326,10,3.8,0,0,0,0
2662,5.0,326,11,5.0,0,18,17,0
2663,5.0,1636,185,3.78,2,4,2,19
2664,4.0,1138,346,3.64,159,365,118,99
2665,4.0,1138,505,3.51,1446,3221,2954,56
2666,2.0,1852,3,3.67,1,7,10,3
2667,4.0,1138,80,4.32,28,52,37,3
2668,5.0,785,7,2.43,0,15,0,0
2669,5.0,1636,470,3.87,6,7,9,54
2670,5.0,785,633,3.75,1353,1765,1751,184
2671,4.0,1022,4,4.0,0,1,0,0
2672,4.0,592,1133,3.55,374,3813,2033,332
2673,4.0,654,1133,3.55,374,3813,2033,332
2674,3.0,406,1133,3.55,374,3813,2033,332
2675,4.0,1138,222,4.5,0,5,3,10
2676,5.0,320,305,3.67,676,2221,1601,87
2677,4.0,1138,244,3.61,3913,4384,4027,43
2678,2.0,1293,16,4.31,346,246,359,2
2679,1.0,559,99,4.11,10,15,0,15
2680,4.0,1138,133,4.07,33,80,27,14
2681,4.0,1138,400,3.6,106,118,53,55
2682,5.0,1935,595,3.63,537,560,501,52
2683,4.0,191,21,4.86,9,14,11,1
2684,5.0,320,1233,3.74,170,199,115,102
2685,3.0,406,1233,3.74,170,199,115,102
2686,5.0,1636,360,3.54,2,14,1,4
2687,5.0,1636,152,3.76,180,204,80,15
2688,5.0,320,344,3.6,14,4,8,18
2689,3.0,561,134,3.89,611,1087,1084,35
2690,5.0,1636,195,3.82,395,816,452,64
2691,4.0,455,386,3.69,8655,8746,8645,83
2692,4.0,191,386,3.69,8655,8746,8645,83
2693,4.0,99,2,2.5,1,1,0,0
2694,4.0,1138,5,4.6,0,1,0,1
2695,4.0,191,32,4.15,1,8,29,0
2696,5.0,326,22,3.27,0,5,1,0
2697,2.0,557,3,3.67,0,1,1,0
2698,5.0,1636,297,3.85,20,59,7,22
2699,5.0,1935,119,3.47,36,69,25,9
2700,5.0,1636,267,3.94,1,20,0,14
2701,4.0,191,2,3.0,0,0,0,0
2702,5.0,320,1332,3.62,3558,9344,11696,289
2703,3.0,406,1332,3.62,3558,9344,11696,289
2704,5.0,1636,93,3.87,677,687,688,40
2705,4.0,654,27,3.3,0,1,0,2
2706,3.0,733,271,3.31,3,13,0,4
2707,3.0,941,12,3.67,2,1,1,0
2708,4.0,191,4,2.5,0,7,0,1
2709,5.0,1636,154,3.8,15,298,11,15
2710,5.0,326,3,3.67,0,0,0,0
2711,5.0,326,7,4.63,0,2,2,0
2712,5.0,785,415,4.11,1151,1790,1190,152
2713,4.0,322,8,4.0,0,3,0,1
2714,5.0,1636,436,3.09,164,484,27,11
2715,4.0,1138,111,3.61,9,92,62,15
2716,5.0,785,295,3.8,19,21,12,76
2717,3.0,941,12,3.31,0,0,0,0
2718,3.0,941,2,4.5,0,0,0,0
2719,5.0,1935,244,3.57,164,190,111,16
2720,4.0,455,317,4.06,141,1381,398,24
2721,5.0,326,8,2.44,0,5,0,0
2722,4.0,191,333,3.75,9,64,35,31
2723,3.0,406,104,3.54,20,28,5,9
2724,4.0,191,25,3.89,0,1,2,17
2725,4.0,654,2045,3.67,15,127,19,121
2726,3.0,1225,21,3.09,0,23,0,0
2727,4.0,322,13,4.38,0,0,0,0
2728,4.0,654,687,3.74,67,129,107,48
2729,5.0,1636,425,3.43,68,92,13,52
2730,5.0,168,1,5.0,0,0,0,0
2731,5.0,326,60,3.87,231,4603,1537,27
2732,4.0,1138,60,3.87,231,4603,1537,27
2733,4.0,455,591,3.6,154,266,177,50
2734,3.0,406,523,4.01,23,112,40,42
2735,4.0,1138,258,3.81,2,30,16,3
2736,3.0,941,2,5.0,0,0,0,0
2737,4.0,1022,97,3.84,7,18,4,2
2738,4.0,455,166,3.43,8,44,17,13
2739,4.0,1138,164,3.81,19,135,75,21
2740,4.0,1138,153,3.69,33,51,24,63
2741,5.0,1636,556,3.46,222,191,179,92
2742,5.0,1636,352,3.94,328,235,180,290
2743,4.0,1138,352,3.94,328,235,180,290
2744,5.0,1935,272,3.53,39,121,56,12
2745,5.0,108,13,3.69,0,0,0,0
2746,4.0,322,62,4.06,2,5,2,5
2747,3.0,941,9,3.78,1,2,1,0
2748,5.0,326,4,4.75,0,0,0,0
2749,5.0,108,3,2.0,0,0,0,0
2750,5.0,1636,96,3.44,29,35,20,10
2751,5.0,1636,20,2.77,6,3,1,0
2752,5.0,1636,531,3.68,57,973,459,44
2753,4.0,1138,531,3.68,57,973,459,44
2754,5.0,1636,135,4.29,1488,1533,1644,36
2755,4.0,1138,112,3.71,169,166,152,52
2756,4.0,191,112,3.71,169,166,152,52
2757,4.0,592,170,3.8,9,20,3,15
2758,5.0,326,20,4.24,1,1,0,0
2759,4.0,592,2361,3.31,2482,7343,3428,174
2760,3.0,561,6,3.33,1,0,4,1
2761,2.0,1852,6,3.33,1,0,4,1
2762,5.0,604,3,3.33,0,1,0,0
2763,3.0,733,217,4.13,7,4,2,14
2764,5.0,320,580,3.56,19,21,4,54
2765,4.0,592,1039,3.28,39,188,52,48
2766,4.0,654,1039,3.28,39,188,52,48
2767,4.0,654,384,3.9,4875,5782,5725,77
2768,5.0,326,3,3.33,0,2,0,3
2769,3.0,561,4,4.75,0,0,0,0
2770,5.0,326,11,4.18,0,0,0,1
2771,3.0,561,3,4.33,0,0,0,1
2772,4.0,592,667,4.12,4604,24113,19874,232
2773,4.0,455,667,4.12,4604,24113,19874,232
2774,4.0,1010,3,4.14,1,2,0,0
2775,5.0,1636,61,3.82,1540,1705,1542,12
2776,5.0,1636,21,4.53,0,8,0,1
2777,4.0,191,134,3.78,12,82,5,17
2778,4.0,191,17,4.06,1,1,1,4
2779,4.0,322,3,5.0,0,5,1,0
2780,4.0,455,422,3.82,3530,2740,3000,100
2781,4.0,191,11,4.82,12,11,0,2
2782,5.0,1636,214,3.69,7,33,14,10
2783,5.0,1636,575,4.72,525,10221,4992,203
2784,1.0,559,575,4.72,525,10221,4992,203
2785,3.0,406,189,3.7,35,77,42,18
2786,4.0,1138,82,4.59,7,20,11,11
2787,5.0,320,429,3.44,5090,7170,7232,117
2788,5.0,108,2,4.0,0,0,0,1
2789,3.0,561,7,4.43,0,0,0,0
2790,3.0,941,4,3.4,1,18,1,4
2791,4.0,1138,220,4.04,161,252,199,12
2792,4.0,1138,35,4.42,0,4,1,3
2793,4.0,1138,195,3.93,597,725,593,11
2794,5.0,1636,166,3.8,17,114,68,58
2795,2.0,1349,3,3.33,2,2,0,0
2796,3.0,347,1235,3.98,6438,7768,7655,340
2797,5.0,1636,1235,3.98,6438,7768,7655,340
2798,5.0,293,32,4.24,11,59,5,1
2799,3.0,561,4,4.5,0,1,0,0
2800,5.0,108,21,2.81,0,0,0,0
2801,5.0,326,8,4.63,1,1,0,3
2802,4.0,1138,840,4.16,15313,15458,15278,119
2803,5.0,326,840,4.16,15313,15458,15278,119
2804,4.0,1022,5,3.8,1,1,2,5
2805,3.0,406,232,3.0,5,14,5,2
2806,1.0,559,13,3.46,1,6,1,1
2807,5.0,1636,257,3.79,3756,4459,4076,59
2808,5.0,113,123,3.01,6,17,1,3
2809,4.0,364,7,2.3,0,12,2,2
2810,5.0,326,7,2.3,0,12,2,2
2811,4.0,654,485,3.67,153,605,76,19
2812,5.0,108,2,5.0,1,5,1,1
2813,3.0,406,112,3.38,3,7,4,4
2814,5.0,320,276,3.54,136,370,254,64
2815,4.0,1138,232,3.64,39,96,34,41
2816,4.0,1138,114,4.21,198,314,295,31
2817,3.0,561,366,4.11,37657,37743,37655,345
2818,4.0,191,62,4.35,52,72,56,6
2819,2.0,557,5,4.0,0,3,0,0
2820,5.0,1636,776,3.73,1547,7534,1406,177
2821,5.0,1636,116,3.71,58,123,50,2
2822,4.0,455,82,4.38,3,11,0,5
2823,5.0,1636,439,3.46,338,2426,888,97
2824,4.0,191,7,4.14,3,27,0,0
2825,4.0,455,545,3.68,20,44,12,23
2826,3.0,941,3,5.0,0,3,0,0
2827,4.0,1026,49,4.56,4,28,3,2
2828,3.0,941,4,3.75,0,0,0,0
2829,3.0,561,12,3.6,142,225,163,56
2830,2.0,1852,594,3.81,101,113,88,95
2831,4.0,1138,336,3.84,67,80,12,22
2832,2.0,596,203,3.87,65,295,16,14
2833,5.0,1636,150,3.74,17,68,23,9
2834,4.0,455,116,4.33,32,152,33,12
2835,4.0,1138,1232,3.98,231,219,172,53
2836,3.0,561,23,3.88,5,50,6,0
2837,2.0,1852,23,3.88,5,50,6,0
2838,4.0,1138,335,3.29,47,48,32,8
2839,3.0,561,242,3.52,125,295,117,24
2840,4.0,1138,23,4.78,18,37,1,3
2841,5.0,108,1,5.0,0,0,0,0
2842,2.0,1852,8,4.13,16,24,19,1
2843,5.0,1636,11,4.27,0,2,1,1
2844,4.0,191,2,5.0,1,3,0,0
2845,5.0,767,85,3.97,2,7,1,4
2846,5.0,108,3,2.33,0,0,0,0
2847,5.0,1636,117,3.98,8,2,6,6
2848,4.0,1138,263,4.02,2,20,4,4
2849,4.0,1138,528,3.65,199,381,400,105
2850,5.0,1935,528,3.65,199,381,400,105
2851,3.0,406,109,3.42,141,121,125,17
2852,4.0,455,1379,4.14,281,293,305,47
2853,3.0,406,1379,4.14,281,293,305,47
2854,4.0,191,34,4.26,18,49,4,5
2855,5.0,1935,415,3.95,952,1411,338,36
2856,5.0,320,248,3.72,30,71,61,27
2857,4.0,592,14,3.36,6,99,5,39
2858,5.0,326,7,3.86,0,2,0,1
2859,4.0,455,70,3.87,316,497,310,23
2860,1.0,559,3,4.67,0,0,0,0
2861,4.0,191,4,3.0,0,2,0,1
2862,3.0,1225,32,4.21,1,3,1,0
2863,5.0,1636,33,4.16,4,5,4,8
2864,5.0,293,7,4.43,1,68,0,2
2865,4.0,592,326,3.64,17,54,8,45
2866,4.0,455,326,3.64,17,54,8,45
2867,2.0,557,326,3.64,17,54,8,45
2868,4.0,455,134,4.15,3,63,12,1
2869,2.0,1005,3,3.67,0,0,0,0
2870,5.0,108,6,5.0,0,0,0,0
2871,3.0,3075,44,3.15,2,46,1,1
2872,5.0,108,22,4.55,0,2,0,1
2873,5.0,108,4,4.8,5,0,3,0
2874,4.0,654,1,1.0,0,0,0,0
2875,5.0,1213,10,4.82,0,3,0,0
2876,3.0,733,1247,3.55,495,1460,242,139
2877,5.0,785,367,4.23,5165,11871,10618,97
2878,4.0,1138,42,2.61,3,15,15,0
2879,5.0,326,83,3.95,25,75,63,2
2880,4.0,1138,170,3.31,12,35,8,6
2881,3.0,561,397,3.71,65,141,73,22
2882,4.0,1138,397,3.71,65,141,73,22
2883,3.0,941,2,4.5,0,0,0,0
2884,3.0,561,327,3.65,23,94,665,37
2885,2.0,1852,327,3.65,23,94,665,37
2886,5.0,326,327,3.65,23,94,665,37
2887,4.0,1022,4,4.25,0,1,0,0
2888,4.0,1138,118,3.42,7,32,3,7
2889,3.0,1225,2,5.0,0,1,2,0
2890,5.0,108,9,3.0,1,1,0,1
2891,4.0,191,40,3.78,2,71,3,2
2892,3.0,1225,129,4.0,50,95,166,37
2893,3.0,561,62,4.08,7088,6281,3828,9
2894,5.0,426,19,3.47,0,5,1,3
2895,5.0,1636,350,3.73,404,1559,1503,143
2896,4.0,455,1024,3.64,602,608,568,73
2897,1.0,380,41,4.29,1,8,2,3
2898,4.0,455,424,4.16,2847,4758,3757,218
2899,4.0,592,424,4.16,2847,4758,3757,218
2900,4.0,191,8,3.88,0,1,0,1
2901,3.0,561,6,3.17,20,38,20,1
2902,4.0,191,109,3.77,4,22,2,4
2903,4.0,1138,269,3.76,1,13,2,15
2904,3.0,406,117,3.0,8,18,4,7
2905,4.0,1138,284,3.96,222,308,242,23
2906,2.0,557,17,4.28,0,0,0,0
2907,5.0,108,5,4.4,0,0,0,0
2908,3.0,941,643,3.94,32,37,29,85
2909,5.0,1636,90,4.28,0,8,6,8
2910,3.0,561,15,4.6,0,6,2,0
2911,4.0,654,104,4.39,1,25,12,6
2912,5.0,1636,200,4.06,3,115,123,9
2913,4.0,455,133,3.8,43,396,1248,32
2914,3.0,406,1082,3.97,551,7730,3170,775
2915,3.0,733,576,3.86,353,438,410,83
2916,4.0,455,444,3.68,156,159,150,43
2917,3.0,406,257,3.66,283,361,193,104
2918,4.0,1026,40,2.53,0,0,1,1
2919,4.0,1026,35,3.89,34,157,80,2
2920,1.0,380,207,4.31,492,5197,1593,30
2921,5.0,1636,243,3.81,13,91,7,20
2922,4.0,455,624,3.82,41,52,32,39
2923,5.0,1636,210,3.49,797,981,394,28
2924,5.0,413,3,3.33,0,1,0,0
2925,4.0,592,50,4.46,3,56,0,1
2926,5.0,1636,554,3.68,0,4,0,23
2927,4.0,592,108,3.3,50,75,51,14
2928,3.0,561,4,2.0,0,0,0,0
2929,3.0,709,70,3.3,5,47,0,1
2930,3.0,406,572,3.82,49,220,19,35
2931,4.0,191,3,5.0,1,3,1,2
2932,2.0,1005,20,4.1,0,6,1,0
2933,4.0,1026,10,3.0,2,10,8,0
2934,5.0,326,8,4.63,0,1,0,2
2935,5.0,413,13,3.77,5,38,2,3
2936,4.0,1138,845,3.73,392,456,399,147
2937,5.0,320,264,3.9,301,267,319,35
2938,5.0,1636,157,3.6,19,296,7,7
2939,4.0,592,71,3.45,22,87,1,4
2940,4.0,191,28,4.18,2,3,3,0
2941,1.0,324,2,5.0,0,0,0,0
2942,5.0,326,3,3.0,2,0,0,0
2943,3.0,941,4,5.0,1,2,3,0
